"","x"
"1040",6.28022075323116
"1041",0.244756480472117
"1042",18.8634344546172
"1043",95.8662371203868
"1044",43.9116580729982
"1045",7.43388413319285
"1046",0.306702116596586
"1047",10.4251122278009
"1048",2.22425316376751
"1049",0.304865104317805
"1050",0.159296860378192
"1051",44.0167349915845
"1052",30.9709145049864
"1053",7.63497759595774
"1054",19.1205485476659
"1055",27.1654114302123
"1056",0.803742452904404
"1057",0.00628710992225551
"1058",0.00058057232182016
"1059",17.6439261092277
"1060",0.191241450844844
"1061",0.424587433039562
"1062",23.0717635024541
"1063",0.375685612023254
"1064",0.168971575567812
"1065",0.524245242526871
"1066",0.389177252222642
"1067",0.825170720409464
"1068",111.783297672342
"1069",5.67499726888273
"1070",0.00058057232182016
"1071",0.160330866655672
"1072",22.1645978438614
"1073",0.0869880092614413
"1074",94.1407950900267
"1075",0.160371389887025
"1076",0.587079564635493
"1077",0.508421165810325
"1078",0.231402517100583
"1079",3.33299997273847
"1080",6.38765806040847
"1081",1.81490462763687
"1082",45.8774961423124
"1083",3.97964610249439
"1084",3.0719215981598
"1085",0.220559488633903
"1086",0.0329544698496171
"1087",0.0951925034052473
"1088",0.33405760437085
"1089",0.00058057232182016
"1090",0.122168858905005
"1091",0.0718841081359291
"1092",29.4258546926868
"1093",0.0361481592093382
"1094",5.99316718738897
"1095",28.5100865824008
"1096",0.00058057232182016
"1097",0.04403794928317
"1098",33.2069743242435
"1099",16.1178976832427
"1100",48.6306172449898
"1101",12.6553163945051
"1102",0.110746535913468
"1103",2.18030951365228
"1104",0.113252759092743
"1105",0.058118719133846
"1106",2.12054230377307
"1107",0.608520311602799
"1108",0.792192526873162
"1109",5.30140427254397
"1110",0.398616956662556
"1111",0.0708828239436473
"1112",0.320736751577637
"1113",34.9793962864038
"1114",3.01808262779075
"1115",133.037812919886
"1116",3.50693279500423
"1117",4.76440435240271
"1118",16.7901650639039
"1119",7.77541548406407
"1120",0.0729770505144072
"1121",0.00058057232182016
"1122",4.29574626375283
"1123",84.7418657145685
"1124",21.8933053141578
"1125",6.31107326041647
"1126",5.21635933845176
"1127",48.3462527209378
"1128",0.121749676193767
"1129",285.454688737001
"1130",0.239769976668726
"1131",1.58590971420756
"1132",0.0686376276170802
"1133",78.8370073865109
"1134",0.0512372737729895
"1135",15.3024057120806
"1136",133.930741990428
"1137",0.0331727306913124
"1138",0.145372498930947
"1139",0.319660759240643
"1140",0.0567949387967073
"1141",0.791789118143516
"1142",0.887930853152936
"1143",0.168951707827196
"1144",0.240628975794642
"1145",3.85894640981651
"1146",5.84062145573722
"1147",0.216422045570714
"1148",0.208634748601687
"1149",0.314163290226526
"1150",18.5513482222302
"1151",1.32284638503454
"1152",0.107296163412507
"1153",0.510683715678258
"1154",30.8215542016643
"1155",3.65981248605142
"1156",0.138624947127147
"1157",9.49734686878599
"1158",0.160196743801831
"1159",0.0728189053686156
"1160",3.544238733238
"1161",35.8404109059484
"1162",210.048066361411
"1163",9.23949050835218
"1164",0.502322579211022
"1165",0.26197589530179
"1166",3.33536755010327
"1167",0.251104528967297
"1168",2.8103833553534
"1169",0.0768991574878479
"1170",0.101763096290417
"1171",0.0868308544398191
"1172",23.3150334121963
"1173",0.0992726067065982
"1174",0.255766473623136
"1175",7.32775345685759
"1176",34.4490022277477
"1177",0.328448649960871
"1178",0.0947172188136867
"1179",0.38229225474902
"1180",4.53625993853331
"1181",0.130639787249888
"1182",366.152771479666
"1183",520.573264147253
"1184",69.1650265316348
"1185",8.2692488222242
"1186",13.189047284848
"1187",0.480681181734326
"1188",8.40800736745919
"1189",0.00058057232182016
"1190",0.0127265895797749
"1191",5.35358787874219
"1192",1.19697066821254
"1193",0.270603224506366
"1194",1.06516965982063
"1195",3.28113878666948
"1196",0.0118485757231829
"1197",17.6154031843016
"1198",0.134735844399321
"1199",5.44298477748908
"1200",15.1654506898769
"1201",0.11813275685261
"1202",109.060904530478
"1203",1.40345157856354
"1204",0.550702629345607
"1205",0.00058057232182016
"1206",0.0920469415268589
"1207",4.3528563442756
"1208",0.0600058093113174
"1209",2.72973388228201
"1210",215.174074907643
"1211",11.3292379532094
"1212",0.255109702003899
"1213",0.0525959764474669
"1214",0.0498780452430537
"1215",0.296279996619705
"1216",9.13582274970465
"1217",0.168777633828478
"1218",0.00672942845548147
"1219",0.191051878135271
"1220",0.432905116295205
"1221",2.48156035635468
"1222",0.0170258837924233
"1223",0.206144716550456
"1224",0.0329159888867318
"1225",0.082577476534084
"1226",0.270794677563948
"1227",0.623117325853152
"1228",32.5546770728837
"1229",1.12843056087346
"1230",12.8420630182691
"1231",1323.23379160725
"1232",0.88382075533603
"1233",9.56290075938605
"1234",0.95207405665862
"1235",0.10833020314938
"1236",0.0775510042774926
"1237",4.13305868095331
"1238",32.9899895122113
"1239",0.00058057232182016
"1240",0.10169454612427
